XCen,YCen,Depth
428233.086,566456.535,0.08
428233.086,566476.535,0.246
428233.086,566481.535,0.226
428233.086,566486.535,0.216
428233.086,566491.535,0.206
428233.086,566496.535,0.196
428233.086,566501.535,0.186
428233.086,566516.535,0.17
428233.086,566521.535,0.159
428233.086,566526.535,0.15
428233.086,566531.535,0.13
428233.086,566536.535,0.11
428233.086,566541.535,0.091
428233.086,566546.535,0.062
428233.086,566551.535,0.045
428233.086,566556.535,0.096
428233.086,566576.535,0.009
428233.086,566581.535,0.003
428233.086,566596.535,0.001
428233.086,566601.535,0.002
428233.086,566616.535,0.001
428233.086,566621.535,0.001
428233.086,566626.535,0.001
428233.086,566631.535,0.001
428233.086,566636.535,0.002
428233.086,566641.535,0.005
428233.086,566646.535,0.006
428233.086,566651.535,0.006
428233.086,566656.535,0.007
428233.086,566676.535,0.07
428233.086,566681.535,0.008
428233.086,566696.535,0.021
428233.086,566701.535,0.006
428233.086,566716.535,0.082
428233.086,566721.535,0.008
428233.086,566726.535,0.008
428233.086,566731.535,0.009
428233.086,566736.535,0.009
428233.086,566741.535,0.009
428233.086,566746.535,0.009
428233.086,566751.535,0.008
428233.086,566756.535,0.007
428233.086,566776.535,0.01
428233.086,566781.535,0.003
428233.086,566796.535,0.007
428233.086,566801.535,0.004
428233.086,566806.535,0.004
428233.086,566811.535,0.004
428233.086,566816.535,0.004
428233.086,566821.535,0.004
428233.086,566826.535,0.004
428233.086,566831.535,0.004
428233.086,566836.535,0.004
428233.086,566841.535,0.004
428233.086,566846.535,0.005
428233.086,566851.535,0.003
428233.086,566856.535,0.003
428233.086,566861.535,0.004
428233.086,566866.535,0.006
428233.086,566871.535,0.017
428233.086,566876.535,0.004
428233.086,566881.535,0.003
428233.086,566886.535,0.001
428233.086,566891.535,0.002
428233.086,566896.535,0.627
428233.086,566901.535,0.617
428233.086,566906.535,0.607
428233.086,566911.535,0.557
428233.086,566916.535,0.507
428233.086,566921.535,0.397
428233.086,566926.535,0.001
428233.086,566931.535,0.002
428233.086,566936.535,0.003
428233.086,566941.535,0.004
428233.086,566946.535,0.004
428233.086,566951.535,0.459
428233.086,566956.535,0.088
428233.086,566961.535,0.094
428233.086,566966.535,0.006
428233.086,566971.535,0.005
428233.086,566976.535,0.005
428233.086,566981.535,0.004
428233.086,566986.535,0.003
428233.086,566991.535,0.002
428233.086,566996.535,0.001
428233.086,567001.535,0.003
428233.086,567006.535,0.004
428233.086,567011.535,0.001
428233.086,567016.535,0.001
428233.086,567021.535,0.002
428233.086,567026.535,0.007
428233.086,567031.535,0.003
428233.086,567036.535,0.002
428233.086,567041.535,0.001
428233.086,567046.535,0.002
428233.086,567051.535,0.001
428233.086,567056.535,0.002
428233.086,567061.535,0.002
428233.086,567066.535,0.008
428233.086,567071.535,0.036
428233.086,567076.535,0.006
428233.086,567081.535,0.006
428233.086,567086.535,0.005
428233.086,567091.535,0.004
428238.086,565926.535,0.007
428238.086,565931.535,0.007
428238.086,565936.535,0.003
428238.086,565941.535,0.003
428238.086,565946.535,0.002
428238.086,565951.535,0.001
428238.086,565956.535,0.002
428238.086,565961.535,0.003
428238.086,565966.535,0.004
428238.086,565971.535,0.005
428238.086,565976.535,0.033
428238.086,565981.535,0.042
428238.086,565986.535,0.034
428238.086,565991.535,0.027
428238.086,565996.535,0.022
428238.086,566001.535,0.016
428238.086,566006.535,0.012
428238.086,566011.535,0.008
428238.086,566016.535,0.005
428238.086,566021.535,0.004
428238.086,566026.535,0.003
428238.086,566031.535,0.002
428238.086,566036.535,0.003
428238.086,566041.535,0.007
428238.086,566046.535,0.007
428238.086,566051.535,0.007
428238.086,566056.535,0.009
428238.086,566061.535,0.012
428238.086,566066.535,0.014
428238.086,566071.535,0.015
428238.086,566076.535,0.017
428238.086,566081.535,0.016
428238.086,566086.535,0.017
428238.086,566091.535,0.016
428238.086,566096.535,0.015
428238.086,566101.535,0.011
428238.086,566106.535,0.011
428238.086,566111.535,0.008
428238.086,566116.535,0.013
428238.086,566121.535,0.209
428238.086,566126.535,0.636
428238.086,566131.535,0.636
428238.086,566136.535,0.168
428238.086,566141.535,0.015
428238.086,566146.535,0.003
428238.086,566151.535,0.003
428238.086,566156.535,0.002
428238.086,566161.535,0.001
428238.086,566166.535,0.002
428238.086,566171.535,0.107
428238.086,566176.535,0.142
428238.086,566181.535,0.175
428238.086,566186.535,0.207
428238.086,566191.535,0.236
428238.086,566196.535,0.27
428238.086,566201.535,0.299
428238.086,566206.535,0.327
428238.086,566236.535,0.254
428238.086,566241.535,0.214
428238.086,566246.535,0.154
428238.086,566251.535,0.074
428238.086,566256.535,0.005
428238.086,566261.535,0.005
428238.086,566266.535,0.004
428238.086,566271.535,0.004
428238.086,566276.535,0.004
428238.086,566281.535,0.004
428238.086,566286.535,0.004
428238.086,566296.535,0.056
428238.086,566301.535,0.016
428238.086,566306.535,0.001
428238.086,566311.535,0.002
428238.086,566316.535,0.003
428238.086,566321.535,0.005
428238.086,566331.535,0.004
428238.086,566336.535,0.007
428238.086,566341.535,0.009
428238.086,566346.535,0.021
428238.086,566351.535,0.002
428238.086,566366.535,0.009
428238.086,566371.535,0.004
428238.086,566376.535,0.003
428238.086,566381.535,0.002
428238.086,566386.535,0.001
428238.086,566391.535,0.002
428238.086,566396.535,0.003
428238.086,566401.535,0.014
428238.086,566406.535,0.007
428238.086,566411.535,0.004
428238.086,566416.535,0.003
428238.086,566421.535,0.003
428238.086,566426.535,0.002
428238.086,566431.535,0.003
428238.086,566436.535,0.003
428238.086,566441.535,0.002
428238.086,566446.535,0.002
428238.086,566451.535,0.001
428238.086,566456.535,0.002
428238.086,566461.535,0.076
428238.086,566471.535,0.146
428238.086,566476.535,0.226
428238.086,566481.535,0.246
428238.086,566486.535,0.226
428238.086,566491.535,0.196
428238.086,566496.535,0.176
428238.086,566501.535,0.156
428238.086,566516.535,0.109
428238.086,566521.535,0.079
428238.086,566526.535,0.059
428238.086,566531.535,0.039
428238.086,566536.535,0.02
428238.086,566541.535,0.004
428238.086,566546.535,0.001
428238.086,566551.535,0.149
428238.086,566556.535,0.119
428238.086,566561.535,0.049
428238.086,566566.535,0.002
428238.086,566571.535,0.003
428238.086,566576.535,0.005
428238.086,566581.535,0.002
428238.086,566596.535,0.001
428238.086,566601.535,0.004
428238.086,566616.535,0.004
428238.086,566621.535,0.002
428238.086,566626.535,0.002
428238.086,566631.535,0.002
428238.086,566636.535,0.002
428238.086,566641.535,0.002
428238.086,566646.535,0.004
428238.086,566651.535,0.007
428238.086,566656.535,0.012
428238.086,566661.535,0.021
428238.086,566666.535,0.031
428238.086,566671.535,0.031
428238.086,566676.535,0.034
428238.086,566681.535,0.015
428238.086,566696.535,0.022
428238.086,566701.535,0.005
428238.086,566716.535,0.06
428238.086,566721.535,0.007
428238.086,566726.535,0.008
428238.086,566731.535,0.008
428238.086,566736.535,0.009
428238.086,566741.535,0.009
428238.086,566746.535,0.01
428238.086,566751.535,0.01
428238.086,566756.535,0.011
428238.086,566761.535,0.013
428238.086,566766.535,0.009
428238.086,566771.535,0.005
428238.086,566776.535,0.007
428238.086,566781.535,0.002
428238.086,566796.535,0.009
428238.086,566801.535,0.004
428238.086,566806.535,0.004
428238.086,566811.535,0.004
428238.086,566816.535,0.004
428238.086,566821.535,0.004
428238.086,566826.535,0.004
428238.086,566831.535,0.002
428238.086,566836.535,0.008
428238.086,566841.535,0.005
428238.086,566846.535,0.005
428238.086,566851.535,0.003
428238.086,566856.535,0.003
428238.086,566861.535,0.003
428238.086,566886.535,0.001
428238.086,566891.535,0.001
428238.086,566896.535,0.707
428238.086,566901.535,0.697
428238.086,566906.535,0.637
428238.086,566911.535,0.587
428238.086,566916.535,0.527
428238.086,566921.535,0.477
428238.086,566926.535,0.002
428238.086,566931.535,0.002
428238.086,566936.535,0.002
428238.086,566941.535,0.003
428238.086,566946.535,0.003
428238.086,566951.535,0.004
428238.086,566956.535,0.004
428238.086,566961.535,0.008
428238.086,566966.535,0.005
428238.086,566971.535,0.005
428238.086,566976.535,0.006
428238.086,566981.535,0.004
428238.086,566986.535,0.003
428238.086,566991.535,0.002
428238.086,566996.535,0.002
428238.086,567001.535,0.003
428238.086,567006.535,0.006
428238.086,567011.535,0.002
428238.086,567016.535,0.001
428238.086,567021.535,0.002
428238.086,567026.535,0.005
428238.086,567031.535,0.002
428238.086,567036.535,0.002
428238.086,567041.535,0.002
428238.086,567046.535,0.002
428238.086,567051.535,0.002
428238.086,567056.535,0.002
428238.086,567061.535,0.004
428238.086,567066.535,0.013
428238.086,567071.535,0.029
428238.086,567076.535,0.007
428238.086,567081.535,0.006
428238.086,567086.535,0.005
428238.086,567091.535,0.005
428238.086,567096.535,0.006
428238.086,567101.535,0.005
428243.086,565926.535,0.009
428243.086,565931.535,0.005
428243.086,565936.535,0.003
428243.086,565941.535,0.003
428243.086,565946.535,0.002
428243.086,565951.535,0.001
428243.086,565956.535,0.002
428243.086,565961.535,0.003
428243.086,565966.535,0.004
428243.086,565971.535,0.031
428243.086,565976.535,0.039
428243.086,565981.535,0.039
428243.086,565986.535,0.031
428243.086,565991.535,0.024
428243.086,565996.535,0.018
428243.086,566001.535,0.014
428243.086,566006.535,0.01
428243.086,566011.535,0.007
428243.086,566016.535,0.005
428243.086,566021.535,0.005
428243.086,566026.535,0.004
428243.086,566031.535,0.003
428243.086,566036.535,0.002
428243.086,566041.535,0.004
428243.086,566046.535,0.005
428243.086,566051.535,0.005
428243.086,566056.535,0.007
428243.086,566061.535,0.01
428243.086,566066.535,0.012
428243.086,566071.535,0.013
428243.086,566076.535,0.015
428243.086,566081.535,0.027
428243.086,566086.535,0.055
428243.086,566091.535,0.027
428243.086,566096.535,0.098
428243.086,566101.535,0.057
428243.086,566106.535,0.02
428243.086,566111.535,0.005
428243.086,566116.535,0.009
428243.086,566121.535,0.499
428243.086,566126.535,1.066
428243.086,566131.535,1.107
428243.086,566136.535,0.687
428243.086,566141.535,0.011
428243.086,566146.535,0.004
428243.086,566151.535,0.006
428243.086,566156.535,0.008
428243.086,566161.535,0.013
428243.086,566166.535,0.086
428243.086,566171.535,0.124
428243.086,566176.535,0.161
428243.086,566181.535,0.195
428243.086,566186.535,0.228
428243.086,566191.535,0.257
428243.086,566196.535,0.293
428243.086,566201.535,0.321
428243.086,566236.535,0.244
428243.086,566241.535,0.184
428243.086,566246.535,0.104
428243.086,566251.535,0.034
428243.086,566256.535,0.004
428243.086,566261.535,0.004
428243.086,566266.535,0.003
428243.086,566271.535,0.003
428243.086,566276.535,0.003
428243.086,566281.535,0.004
428243.086,566286.535,0.005
428243.086,566291.535,0.005
428243.086,566296.535,0.004
428243.086,566301.535,0.001
428243.086,566306.535,0.002
428243.086,566311.535,0.003
428243.086,566316.535,0.004
428243.086,566321.535,0.005
428243.086,566326.535,0.004
428243.086,566331.535,0.004
428243.086,566336.535,0.006
428243.086,566341.535,0.008
428243.086,566346.535,0.023
428243.086,566351.535,0.002
428243.086,566361.535,0.007
428243.086,566366.535,0.007
428243.086,566371.535,0.004
428243.086,566376.535,0.003
428243.086,566381.535,0.002
428243.086,566386.535,0.001
428243.086,566391.535,0.002
428243.086,566396.535,0.003
428243.086,566401.535,0.017
428243.086,566406.535,0.006
428243.086,566411.535,0.004
428243.086,566416.535,0.004
428243.086,566421.535,0.003
428243.086,566426.535,0.003
428243.086,566431.535,0.003
428243.086,566436.535,0.003
428243.086,566441.535,0.003
428243.086,566446.535,0.002
428243.086,566451.535,0.002
428243.086,566456.535,0.001
428243.086,566461.535,0.002
428243.086,566466.535,0.004
428243.086,566471.535,0.066
428243.086,566476.535,0.116
428243.086,566481.535,0.166
428243.086,566486.535,0.136
428243.086,566491.535,0.116
428243.086,566496.535,0.086
428243.086,566501.535,0.066
428243.086,566506.535,0.046
428243.086,566511.535,0.027
428243.086,566516.535,0.014
428243.086,566521.535,0.003
428243.086,566526.535,0.002
428243.086,566531.535,0.002
428243.086,566536.535,0.001
428243.086,566541.535,0.018
428243.086,566546.535,0.189
428243.086,566551.535,0.169
428243.086,566556.535,0.139
428243.086,566561.535,0.059
428243.086,566566.535,0.008
428243.086,566571.535,0.008
428243.086,566576.535,0.01
428243.086,566581.535,0.012
428243.086,566586.535,0.016
428243.086,566591.535,0.015
428243.086,566596.535,0.001
428243.086,566601.535,0.005
428243.086,566606.535,0.002
428243.086,566611.535,0.003
428243.086,566616.535,0.004
428243.086,566621.535,0.003
428243.086,566626.535,0.003
428243.086,566631.535,0.004
428243.086,566636.535,0.005
428243.086,566641.535,0.005
428243.086,566646.535,0.007
428243.086,566651.535,0.009
428243.086,566656.535,0.012
428243.086,566661.535,0.013
428243.086,566666.535,0.002
428243.086,566671.535,0.004
428243.086,566676.535,0.006
428243.086,566681.535,0.01
428243.086,566686.535,0.018
428243.086,566691.535,0.027
428243.086,566696.535,0.03
428243.086,566701.535,0.022
428243.086,566706.535,0.031
428243.086,566711.535,0.028
428243.086,566716.535,0.029
428243.086,566721.535,0.007
428243.086,566726.535,0.007
428243.086,566731.535,0.007
428243.086,566736.535,0.008
428243.086,566741.535,0.008
428243.086,566746.535,0.008
428243.086,566751.535,0.008
428243.086,566756.535,0.008
428243.086,566761.535,0.008
428243.086,566766.535,0.007
428243.086,566771.535,0.005
428243.086,566776.535,0.005
428243.086,566781.535,0.003
428243.086,566786.535,0.003
428243.086,566791.535,0.005
428243.086,566796.535,0.007
428243.086,566801.535,0.005
428243.086,566806.535,0.005
428243.086,566811.535,0.005
428243.086,566816.535,0.005
428243.086,566821.535,0.004
428243.086,566826.535,0.004
428243.086,566831.535,0.004
428243.086,566836.535,0.004
428243.086,566841.535,0.007
428243.086,566846.535,0.021
428243.086,566851.535,0.071
428243.086,566856.535,0.003
428243.086,566861.535,0.002
428243.086,566886.535,0.002
428243.086,566891.535,0.002
428243.086,566896.535,0.457
428243.086,566901.535,0.677
428243.086,566906.535,0.617
428243.086,566911.535,0.557
428243.086,566916.535,0.507
428243.086,566921.535,0.477
428243.086,566926.535,0.307
428243.086,566931.535,0.002
428243.086,566936.535,0.001
428243.086,566941.535,0.001
428243.086,566946.535,0.001
428243.086,566951.535,0.004
428243.086,566956.535,0.002
428243.086,566961.535,0.002
428243.086,566966.535,0.005
428243.086,566971.535,0.002
428243.086,566976.535,0.007
428243.086,566981.535,0.005
428243.086,566986.535,0.003
428243.086,566991.535,0.002
428243.086,566996.535,0.003
428243.086,567001.535,0.003
428243.086,567006.535,0.008
428243.086,567011.535,0.002
428243.086,567016.535,0.002
428243.086,567021.535,0.001
428243.086,567026.535,0.004
428243.086,567031.535,0.002
428243.086,567036.535,0.003
428243.086,567041.535,0.003
428243.086,567046.535,0.002
428243.086,567051.535,0.003
428243.086,567056.535,0.001
428243.086,567061.535,0.004
428243.086,567066.535,0.019
428243.086,567071.535,0.024
428243.086,567076.535,0.007
428243.086,567081.535,0.006
428243.086,567086.535,0.005
428243.086,567091.535,0.004
428243.086,567096.535,0.003
428243.086,567101.535,0.002
428248.086,565926.535,0.006
428248.086,565931.535,0.006
428248.086,565936.535,0.004
428248.086,565941.535,0.003
428248.086,565946.535,0.003
428248.086,565951.535,0.002
428248.086,565956.535,0.002
428248.086,565961.535,0.003
428248.086,565966.535,0.02
428248.086,565971.535,0.044
428248.086,565976.535,0.035
428248.086,565981.535,0.031
428248.086,565986.535,0.025
428248.086,565991.535,0.02
428248.086,565996.535,0.016
428248.086,566001.535,0.012
428248.086,566006.535,0.009
428248.086,566011.535,0.006
428248.086,566016.535,0.005
428248.086,566021.535,0.005
428248.086,566026.535,0.004
428248.086,566031.535,0.002
428248.086,566036.535,0.003
428248.086,566041.535,0.004
428248.086,566046.535,0.005
428248.086,566051.535,0.005
428248.086,566056.535,0.007
428248.086,566061.535,0.026
428248.086,566066.535,0.054
428248.086,566071.535,0.1
428248.086,566076.535,0.133
428248.086,566081.535,0.163
428248.086,566086.535,0.113
428248.086,566106.535,0.02
428248.086,566111.535,0.002
428248.086,566116.535,0.134
428248.086,566121.535,0.612
428248.086,566126.535,1.12
428248.086,566131.535,0.988
428248.086,566136.535,0.666
428248.086,566141.535,0.296
428248.086,566146.535,0.065
428248.086,566151.535,0.023
428248.086,566156.535,0.03
428248.086,566161.535,0.039
428248.086,566166.535,0.061
428248.086,566171.535,0.104
428248.086,566176.535,0.182
428248.086,566181.535,0.216
428248.086,566186.535,0.25
428248.086,566191.535,0.275
428248.086,566241.535,0.144
428248.086,566246.535,0.064
428248.086,566251.535,0.004
428248.086,566256.535,0.003
428248.086,566261.535,0.003
428248.086,566266.535,0.002
428248.086,566271.535,0.002
428248.086,566286.535,0.004
428248.086,566301.535,0.002
428248.086,566306.535,0.003
428248.086,566311.535,0.004
428248.086,566316.535,0.004
428248.086,566321.535,0.005
428248.086,566326.535,0.005
428248.086,566331.535,0.005
428248.086,566336.535,0.005
428248.086,566341.535,0.007
428248.086,566346.535,0.025
428248.086,566351.535,0.004
428248.086,566356.535,0.005
428248.086,566361.535,0.007
428248.086,566366.535,0.006
428248.086,566371.535,0.005
428248.086,566376.535,0.004
428248.086,566381.535,0.003
428248.086,566386.535,0.002
428248.086,566391.535,0.002
428248.086,566396.535,0.005
428248.086,566401.535,0.017
428248.086,566406.535,0.005
428248.086,566411.535,0.004
428248.086,566416.535,0.004
428248.086,566421.535,0.004
428248.086,566426.535,0.004
428248.086,566431.535,0.004
428248.086,566436.535,0.004
428248.086,566441.535,0.003
428248.086,566446.535,0.003
428248.086,566451.535,0.003
428248.086,566456.535,0.001
428248.086,566461.535,0.001
428248.086,566466.535,0.002
428248.086,566471.535,0.003
428248.086,566476.535,0.004
428248.086,566481.535,0.096
428248.086,566496.535,0.009
428248.086,566501.535,0.004
428248.086,566506.535,0.003
428248.086,566511.535,0.003
428248.086,566516.535,0.003
428248.086,566521.535,0.002
428248.086,566526.535,0.002
428248.086,566531.535,0.001
428248.086,566536.535,0.04
428248.086,566541.535,0.229
428248.086,566546.535,0.219
428248.086,566551.535,0.189
428248.086,566556.535,0.159
428248.086,566561.535,0.079
428248.086,566566.535,0.018
428248.086,566571.535,0.023
428248.086,566576.535,0.023
428248.086,566581.535,0.027
428248.086,566586.535,0.026
428248.086,566591.535,0.027
428248.086,566596.535,0.004
428248.086,566601.535,0.005
428248.086,566606.535,0.004
428248.086,566611.535,0.004
428248.086,566616.535,0.005
428248.086,566621.535,0.005
428248.086,566626.535,0.005
428248.086,566631.535,0.006
428248.086,566636.535,0.007
428248.086,566641.535,0.008
428248.086,566646.535,0.01
428248.086,566651.535,0.012
428248.086,566656.535,0.015
428248.086,566661.535,0.017
428248.086,566666.535,0.016
428248.086,566671.535,0.02
428248.086,566676.535,0.024
428248.086,566681.535,0.024
428248.086,566686.535,0.027
428248.086,566691.535,0.026
428248.086,566696.535,0.027
428248.086,566701.535,0.032
428248.086,566706.535,0.017
428248.086,566711.535,0.019
428248.086,566716.535,0.018
428248.086,566721.535,0.006
428248.086,566726.535,0.006
428248.086,566731.535,0.007
428248.086,566736.535,0.007
428248.086,566741.535,0.007
428248.086,566746.535,0.007
428248.086,566751.535,0.008
428248.086,566756.535,0.008
428248.086,566761.535,0.008
428248.086,566766.535,0.007
428248.086,566771.535,0.005
428248.086,566776.535,0.005
428248.086,566781.535,0.005
428248.086,566786.535,0.005
428248.086,566791.535,0.005
428248.086,566796.535,0.006
428248.086,566801.535,0.005
428248.086,566806.535,0.005
428248.086,566811.535,0.005
428248.086,566816.535,0.005
428248.086,566821.535,0.005
428248.086,566826.535,0.004
428248.086,566831.535,0.004
428248.086,566836.535,0.003
428248.086,566841.535,0.002
428248.086,566846.535,0.011
428248.086,566851.535,0.03
428248.086,566856.535,0.038
428248.086,566861.535,0.047
428248.086,566866.535,0.066
428248.086,566871.535,0.076
428248.086,566876.535,0.002
428248.086,566881.535,0.002
428248.086,566886.535,0.002
428248.086,566891.535,0.002
428248.086,566896.535,0.002
428248.086,566901.535,0.627
428248.086,566906.535,0.587
428248.086,566911.535,0.557
428248.086,566916.535,0.527
428248.086,566921.535,0.497
428248.086,566926.535,0.427
428248.086,566931.535,0.003
428248.086,566936.535,0.002
428248.086,566941.535,0.001
428248.086,566946.535,0.004
428248.086,566951.535,0.002
428248.086,566956.535,0.002
428248.086,566961.535,0.002
428248.086,566966.535,0.002
428248.086,566971.535,0.002
428248.086,566976.535,0.003
428248.086,566981.535,0.005
428248.086,566986.535,0.002
428248.086,566991.535,0.002
428248.086,566996.535,0.003
428248.086,567001.535,0.002
428248.086,567006.535,0.006
428248.086,567011.535,0.007
428248.086,567016.535,0.002
428248.086,567021.535,0.002
428248.086,567026.535,0.002
428248.086,567031.535,0.003
428248.086,567036.535,0.003
428248.086,567041.535,0.003
428248.086,567046.535,0.002
428248.086,567051.535,0.003
428248.086,567056.535,0.002
428248.086,567061.535,0.005
428248.086,567066.535,0.031
428248.086,567071.535,0.009
428248.086,567076.535,0.008
428248.086,567081.535,0.007
428248.086,567086.535,0.005
428248.086,567091.535,0.004
428248.086,567096.535,0.003
428248.086,567101.535,0.003
428253.086,565926.535,0.008
428253.086,565931.535,0.005
428253.086,565936.535,0.004
428253.086,565941.535,0.003
428253.086,565946.535,0.003
428253.086,565951.535,0.002
428253.086,565956.535,0.001
428253.086,565961.535,0.014
428253.086,565966.535,0.046
428253.086,565971.535,0.039
428253.086,565976.535,0.031
428253.086,565981.535,0.026
428253.086,565986.535,0.021
428253.086,565991.535,0.017
428253.086,565996.535,0.013
428253.086,566001.535,0.01
428253.086,566006.535,0.007
428253.086,566011.535,0.006
428253.086,566016.535,0.005
428253.086,566021.535,0.005
428253.086,566026.535,0.003
428253.086,566031.535,0.002
428253.086,566036.535,0.003
428253.086,566041.535,0.004
428253.086,566046.535,0.027
428253.086,566051.535,0.055
428253.086,566056.535,0.104
428253.086,566061.535,0.141
428253.086,566066.535,0.168
428253.086,566096.535,0.022
428253.086,566101.535,0.018
428253.086,566106.535,0.03
428253.086,566111.535,0.035
428253.086,566116.535,0.311
428253.086,566121.535,0.791
428253.086,566126.535,0.723
428253.086,566131.535,0.275
428253.086,566136.535,0.16
428253.086,566141.535,0.216
428253.086,566146.535,0.203
428253.086,566151.535,0.032
428253.086,566156.535,0.037
428253.086,566161.535,0.044
428253.086,566166.535,0.054
428253.086,566171.535,0.06
428253.086,566176.535,0.037
428253.086,566181.535,0.018
428253.086,566221.535,0.092
428253.086,566226.535,0.102
428253.086,566231.535,0.042
428253.086,566241.535,0.104
428253.086,566246.535,0.024
428253.086,566251.535,0.004
428253.086,566256.535,0.003
428253.086,566261.535,0.002
428253.086,566286.535,0.003
428253.086,566291.535,0.002
428253.086,566301.535,0.002
428253.086,566306.535,0.003
428253.086,566311.535,0.004
428253.086,566316.535,0.004
428253.086,566321.535,0.005
428253.086,566326.535,0.005
428253.086,566331.535,0.005
428253.086,566336.535,0.005
428253.086,566341.535,0.006
428253.086,566346.535,0.027
428253.086,566351.535,0.005
428253.086,566356.535,0.006
428253.086,566361.535,0.007
428253.086,566366.535,0.006
428253.086,566371.535,0.005
428253.086,566376.535,0.004
428253.086,566381.535,0.003
428253.086,566386.535,0.002
428253.086,566391.535,0.001
428253.086,566396.535,0.015
428253.086,566401.535,0.013
428253.086,566406.535,0.005
428253.086,566411.535,0.006
428253.086,566416.535,0.007
428253.086,566421.535,0.009
428253.086,566426.535,0.013
428253.086,566431.535,0.01
428253.086,566436.535,0.009
428253.086,566441.535,0.006
428253.086,566446.535,0.002
428253.086,566456.535,0.002
428253.086,566461.535,0.001
428253.086,566466.535,0.002
428253.086,566471.535,0.002
428253.086,566476.535,0.004
428253.086,566481.535,0.005
428253.086,566496.535,0.007
428253.086,566501.535,0.003
428253.086,566506.535,0.002
428253.086,566511.535,0.002
428253.086,566516.535,0.001
428253.086,566521.535,0.001
428253.086,566526.535,0.001
428253.086,566531.535,0.06
428253.086,566536.535,0.25
428253.086,566541.535,0.259
428253.086,566546.535,0.24
428253.086,566551.535,0.209
428253.086,566556.535,0.169
428253.086,566561.535,0.1
428253.086,566566.535,0.031
428253.086,566571.535,0.031
428253.086,566576.535,0.036
428253.086,566581.535,0.038
428253.086,566586.535,0.048
428253.086,566591.535,0.056
428253.086,566596.535,0.059
428253.086,566601.535,0.062
428253.086,566606.535,0.066
428253.086,566611.535,0.067
428253.086,566616.535,0.07
428253.086,566621.535,0.069
428253.086,566626.535,0.067
428253.086,566631.535,0.068
428253.086,566636.535,0.068
428253.086,566641.535,0.064
428253.086,566646.535,0.058
428253.086,566651.535,0.057
428253.086,566656.535,0.06
428253.086,566661.535,0.06
428253.086,566666.535,0.057
428253.086,566671.535,0.053
428253.086,566676.535,0.051
428253.086,566681.535,0.048
428253.086,566686.535,0.041
428253.086,566691.535,0.034
428253.086,566696.535,0.028
428253.086,566701.535,0.011
428253.086,566706.535,0.011
428253.086,566711.535,0.008
428253.086,566716.535,0.006
428253.086,566721.535,0.005
428253.086,566726.535,0.005
428253.086,566731.535,0.006
428253.086,566736.535,0.007
428253.086,566741.535,0.007
428253.086,566746.535,0.006
428253.086,566751.535,0.007
428253.086,566756.535,0.008
428253.086,566761.535,0.009
428253.086,566766.535,0.009
428253.086,566771.535,0.006
428253.086,566776.535,0.005
428253.086,566781.535,0.005
428253.086,566786.535,0.006
428253.086,566791.535,0.006
428253.086,566796.535,0.007
428253.086,566801.535,0.006
428253.086,566806.535,0.007
428253.086,566811.535,0.009
428253.086,566816.535,0.011
428253.086,566821.535,0.01
428253.086,566826.535,0.008
428253.086,566831.535,0.005
428253.086,566836.535,0.003
428253.086,566841.535,0.002
428253.086,566846.535,0.003
428253.086,566851.535,0.004
428253.086,566856.535,0.004
428253.086,566861.535,0.007
428253.086,566866.535,0.014
428253.086,566871.535,0.022
428253.086,566876.535,0.019
428253.086,566881.535,0.02
428253.086,566886.535,0.025
428253.086,566891.535,0.018
428253.086,566896.535,0.021
428253.086,566901.535,0.497
428253.086,566906.535,0.547
428253.086,566911.535,0.527
428253.086,566916.535,0.497
428253.086,566921.535,0.467
428253.086,566926.535,0.467
428253.086,566931.535,0.227
428253.086,566936.535,0.004
428253.086,566941.535,0.004
428253.086,566946.535,0.004
428253.086,566951.535,0.003
428253.086,566956.535,0.002
428253.086,566961.535,0.002
428253.086,566966.535,0.002
428253.086,566971.535,0.002
428253.086,566976.535,0.002
428253.086,566981.535,0.002
428253.086,566986.535,0.001
428253.086,566991.535,0.001
428253.086,566996.535,0.002
428253.086,567001.535,0.005
428253.086,567006.535,0.009
428253.086,567011.535,0.509
428253.086,567016.535,0.449
428253.086,567021.535,0.179
428253.086,567026.535,0.008
428253.086,567031.535,0.004
428253.086,567036.535,0.003
428253.086,567041.535,0.003
428253.086,567046.535,0.003
428253.086,567051.535,0.002
428253.086,567056.535,0.002
428253.086,567061.535,0.007
428253.086,567066.535,0.022
428253.086,567071.535,0.009
428253.086,567076.535,0.009
428253.086,567081.535,0.008
428253.086,567086.535,0.006
428253.086,567091.535,0.004
428253.086,567096.535,0.002
428253.086,567101.535,0.003
428258.086,565926.535,0.038
428258.086,565931.535,0.034
428258.086,565936.535,0.031
428258.086,565941.535,0.035
428258.086,565946.535,0.03
428258.086,565951.535,0.027
428258.086,565956.535,0.024
428258.086,565961.535,0.036
428258.086,565966.535,0.036
428258.086,565971.535,0.031
428258.086,565976.535,0.026
428258.086,565981.535,0.021
428258.086,565986.535,0.017
428258.086,565991.535,0.015
428258.086,565996.535,0.011
428258.086,566001.535,0.009
428258.086,566006.535,0.007
428258.086,566011.535,0.006
428258.086,566016.535,0.005
428258.086,566021.535,0.005
428258.086,566026.535,0.003
428258.086,566031.535,0.002
428258.086,566036.535,0.003
428258.086,566041.535,0.004
428258.086,566046.535,0.023
428258.086,566051.535,0.046
428258.086,566091.535,0.002
