,CORRELATION_ID,IDENTIFIER_1,VERSION_NUMBER_1,VERSION_DATE_1,IDENTIFIER_2,VERSION_NUMBER_2,VERSION_DATE_2,CONFIDENCE
82396,BLPU_906700406271_TopographicArea_osgb1000002038515128_5,906700406271,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
82397,BLPU_906700406295_TopographicArea_osgb1000002038515128_5,906700406295,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
82399,BLPU_906700406313_TopographicArea_osgb1000002038515128_5,906700406313,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
82400,BLPU_906700406349_TopographicArea_osgb1000002038515128_5,906700406349,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
82401,BLPU_906700406359_TopographicArea_osgb1000002038515128_5,906700406359,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
82918,BLPU_906700415479_TopographicArea_osgb1000002038487482_5,906700415479,,20160210000000,osgb1000002038487482,14,20080210000000,Version information is correct
92835,BLPU_906700431126_TopographicArea_osgb1000040410595_5,906700431126,,20200226000000,osgb1000040410595,13,20180910000000,Version information is correct
106814,BLPU_906700439477_TopographicArea_osgb1000040412156_5,906700439477,,20160210000000,osgb1000040412156,7,20080210000000,Version information is correct
106815,BLPU_906700439490_TopographicArea_osgb1000040412156_5,906700439490,,20160210000000,osgb1000040412156,7,20080210000000,Version information is correct
107000,BLPU_906700493863_TopographicArea_osgb1000040410552_5,906700493863,,20160506000000,osgb1000040410552,5,20050928000000,Version information is correct
107440,BLPU_906700501467_TopographicArea_osgb1000040410591_5,906700501467,,20200226000000,osgb1000040410591,4,20150201000000,Version information is correct
107441,BLPU_906700501468_TopographicArea_osgb1000040410591_5,906700501468,,20200226000000,osgb1000040410591,4,20150201000000,Version information is correct
107442,BLPU_906700501479_TopographicArea_osgb1000040410591_5,906700501479,,20200226000000,osgb1000040410591,4,20150201000000,Version information is correct
107443,BLPU_906700501501_TopographicArea_osgb1000040410591_5,906700501501,,20200226000000,osgb1000040410591,4,20150201000000,Version information is correct
107444,BLPU_906700501511_TopographicArea_osgb1000040410591_5,906700501511,,20200226000000,osgb1000040410591,4,20150201000000,Version information is correct
137960,BLPU_906700439443_TopographicArea_osgb1000040412156_5,906700439443,,20160210000000,osgb1000040412156,7,20080210000000,Version information is correct
371521,BLPU_906700346468_TopographicArea_osgb1000040410552_5,906700346468,,20200226000000,osgb1000040410552,5,20050928000000,Version information is correct
372167,BLPU_906700326197_TopographicArea_osgb1000040410595_5,906700326197,,20200226000000,osgb1000040410595,13,20180910000000,Version information is correct
372168,BLPU_906700326203_TopographicArea_osgb1000040410595_5,906700326203,,20160210000000,osgb1000040410595,13,20180910000000,Version information is correct
372276,BLPU_906700327950_TopographicArea_osgb1000040410595_5,906700327950,,20210329000000,osgb1000040410595,13,20180910000000,Version information is correct
372289,BLPU_906700328169_TopographicArea_osgb1000002038248922_5,906700328169,,20160210000000,osgb1000002038248922,6,20080210000000,Version information is correct
373521,BLPU_906700442885_TopographicArea_osgb1000040412199_5,906700442885,,20160210000000,osgb1000040412199,11,20150507000000,Version information is correct
374064,BLPU_906700501475_TopographicArea_osgb1000040410591_5,906700501475,,20200226000000,osgb1000040410591,4,20150201000000,Version information is correct
374065,BLPU_906700501497_TopographicArea_osgb1000040410591_5,906700501497,,20200226000000,osgb1000040410591,4,20150201000000,Version information is correct
374066,BLPU_906700501514_TopographicArea_osgb1000040410591_5,906700501514,,20200226000000,osgb1000040410591,4,20150201000000,Version information is correct
374067,BLPU_906700501526_TopographicArea_osgb1000040410591_5,906700501526,,20200226000000,osgb1000040410591,4,20150201000000,Version information is correct
375590,BLPU_906700412672_TopographicArea_osgb1000040410595_5,906700412672,,20200226000000,osgb1000040410595,13,20180910000000,Version information is correct
376240,BLPU_906700422901_TopographicArea_osgb1000040410595_5,906700422901,,20200226000000,osgb1000040410595,13,20180910000000,Version information is correct
376787,BLPU_906700402399_TopographicArea_osgb1000002038441601_5,906700402399,,20160210000000,osgb1000002038441601,2,20051226000000,Version information is correct
377017,BLPU_906700405876_TopographicArea_osgb1000002038515043_5,906700405876,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
377044,BLPU_906700406129_TopographicArea_osgb1000002038515043_5,906700406129,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
377046,BLPU_906700406149_TopographicArea_osgb1000002038515043_5,906700406149,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
377048,BLPU_906700406156_TopographicArea_osgb1000002038515043_5,906700406156,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
377049,BLPU_906700406159_TopographicArea_osgb1000002038515043_5,906700406159,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
377050,BLPU_906700406172_TopographicArea_osgb1000002038515043_5,906700406172,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
377051,BLPU_906700406181_TopographicArea_osgb1000002038515043_5,906700406181,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
377052,BLPU_906700406208_TopographicArea_osgb1000002038515043_5,906700406208,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
377053,BLPU_906700406228_TopographicArea_osgb1000002038515128_5,906700406228,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
377054,BLPU_906700406231_TopographicArea_osgb1000002038515128_5,906700406231,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
377055,BLPU_906700406232_TopographicArea_osgb1000002038515128_5,906700406232,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
377056,BLPU_906700406236_TopographicArea_osgb1000002038515128_5,906700406236,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
377057,BLPU_906700406239_TopographicArea_osgb1000002038515128_5,906700406239,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
377060,BLPU_906700406299_TopographicArea_osgb1000002038515128_5,906700406299,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
377061,BLPU_906700406315_TopographicArea_osgb1000002038515128_5,906700406315,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
377062,BLPU_906700406316_TopographicArea_osgb1000002038515128_5,906700406316,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
377063,BLPU_906700406346_TopographicArea_osgb1000002038515128_5,906700406346,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
377064,BLPU_906700406355_TopographicArea_osgb1000002038515128_5,906700406355,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
383362,BLPU_906700374470_TopographicArea_osgb1000040412156_5,906700374470,,20160210000000,osgb1000040412156,7,20080210000000,Version information is correct
402041,BLPU_906700005915_TopographicArea_osgb1000040412164_5,906700005915,,20160210000000,osgb1000040412164,6,20080210000000,Version information is correct
402042,BLPU_906700005918_TopographicArea_osgb1000040410595_5,906700005918,,20210329000000,osgb1000040410595,13,20180910000000,Version information is correct
402043,BLPU_906700005925_TopographicArea_osgb1000040412199_5,906700005925,,20200714000000,osgb1000040412199,11,20150507000000,Version information is correct
402050,BLPU_906700006025_TopographicArea_osgb1000040410595_5,906700006025,,20200226000000,osgb1000040410595,13,20180910000000,Version information is correct
402051,BLPU_906700006028_TopographicArea_osgb1000040410595_5,906700006028,,20210329000000,osgb1000040410595,13,20180910000000,Version information is correct
402060,BLPU_906700006146_TopographicArea_osgb1000002038248922_5,906700006146,,20160210000000,osgb1000002038248922,6,20080210000000,Version information is correct
410322,BLPU_906700054790_TopographicArea_osgb1000002038487482_5,906700054790,,20160506000000,osgb1000002038487482,14,20080210000000,Version information is correct
410323,BLPU_906700054792_TopographicArea_osgb1000040410552_5,906700054792,,20200226000000,osgb1000040410552,5,20050928000000,Version information is correct
410674,BLPU_906700059899_TopographicArea_osgb1000040410551_5,906700059899,,20160210000000,osgb1000040410551,3,20030224000000,Version information is correct
410675,BLPU_906700059901_TopographicArea_osgb1000040410550_5,906700059901,,20200226000000,osgb1000040410550,3,20030224000000,Version information is correct
5460,BLPU_906700083253_TopographicArea_osgb1000040410579_5,906700083253,,20160506000000,osgb1000040410579,6,20070406000000,Version information is correct
5515,BLPU_906700084150_TopographicArea_osgb1000040412151_5,906700084150,,20200226000000,osgb1000040412151,8,20090820000000,Version information is correct
5516,BLPU_906700084157_TopographicArea_osgb1000002038248922_5,906700084157,,20160210000000,osgb1000002038248922,6,20080210000000,Version information is correct
5850,BLPU_906700089683_TopographicArea_osgb1000002038515128_5,906700089683,,20170326000000,osgb1000002038515128,4,20080210000000,Version information is correct
5887,BLPU_906700090455_TopographicArea_osgb1000040412275_5,906700090455,,20200226000000,osgb1000040412275,11,20150624000000,Version information is correct
5888,BLPU_906700090461_TopographicArea_osgb1000040412275_5,906700090461,,20160210000000,osgb1000040412275,11,20150624000000,Version information is correct
5889,BLPU_906700090465_TopographicArea_osgb1000040412275_5,906700090465,,20160210000000,osgb1000040412275,11,20150624000000,Version information is correct
5896,BLPU_906700090586_TopographicArea_osgb1000002038248922_5,906700090586,,20160210000000,osgb1000002038248922,6,20080210000000,Version information is correct
5898,BLPU_906700090588_TopographicArea_osgb1000002038248922_5,906700090588,,20160210000000,osgb1000002038248922,6,20080210000000,Version information is correct
18901,BLPU_906700115048_TopographicArea_osgb1000040412157_5,906700115048,,20170326000000,osgb1000040412157,7,20080210000000,Version information is correct
269049,BLPU_906700501466_TopographicArea_osgb1000040410591_5,906700501466,,20200226000000,osgb1000040410591,4,20150201000000,Version information is correct
269050,BLPU_906700501478_TopographicArea_osgb1000040410591_5,906700501478,,20200226000000,osgb1000040410591,4,20150201000000,Version information is correct
269051,BLPU_906700501485_TopographicArea_osgb1000040410591_5,906700501485,,20200226000000,osgb1000040410591,4,20150201000000,Version information is correct
269052,BLPU_906700501487_TopographicArea_osgb1000040410591_5,906700501487,,20200226000000,osgb1000040410591,4,20150201000000,Version information is correct
269053,BLPU_906700501490_TopographicArea_osgb1000040410591_5,906700501490,,20200226000000,osgb1000040410591,4,20150201000000,Version information is correct
269062,BLPU_906700501687_TopographicArea_osgb1000040410595_5,906700501687,,20160506000000,osgb1000040410595,13,20180910000000,Version information is correct
269648,BLPU_906700511927_TopographicArea_osgb1000040410595_5,906700511927,,20200226000000,osgb1000040410595,13,20180910000000,Version information is correct
271120,BLPU_906700439448_TopographicArea_osgb1000040412156_5,906700439448,,20161127000000,osgb1000040412156,7,20080210000000,Version information is correct
271121,BLPU_906700439459_TopographicArea_osgb1000040412156_5,906700439459,,20160210000000,osgb1000040412156,7,20080210000000,Version information is correct
271122,BLPU_906700439462_TopographicArea_osgb1000040412156_5,906700439462,,20160210000000,osgb1000040412156,7,20080210000000,Version information is correct
271123,BLPU_906700439484_TopographicArea_osgb1000040412156_5,906700439484,,20161127000000,osgb1000040412156,7,20080210000000,Version information is correct
271124,BLPU_906700439488_TopographicArea_osgb1000040412156_5,906700439488,,20160210000000,osgb1000040412156,7,20080210000000,Version information is correct
271125,BLPU_906700439502_TopographicArea_osgb1000040412156_5,906700439502,,20160210000000,osgb1000040412156,7,20080210000000,Version information is correct
271429,BLPU_906700495663_TopographicArea_osgb1000040412199_5,906700495663,,20160506000000,osgb1000040412199,11,20150507000000,Version information is correct
271441,BLPU_906700495845_TopographicArea_osgb1000040410590_5,906700495845,,20160210000000,osgb1000040410590,3,20040224000000,Version information is correct
271648,BLPU_906700369926_TopographicArea_osgb1000040410595_5,906700369926,,20210329000000,osgb1000040410595,13,20180910000000,Version information is correct
272718,BLPU_906700402403_TopographicArea_osgb1000002038441601_5,906700402403,,20160210000000,osgb1000002038441601,2,20051226000000,Version information is correct
272913,BLPU_906700406069_TopographicArea_osgb1000002038515043_5,906700406069,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
272916,BLPU_906700406152_TopographicArea_osgb1000002038515043_5,906700406152,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
272918,BLPU_906700406180_TopographicArea_osgb1000002038515043_5,906700406180,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
272919,BLPU_906700406190_TopographicArea_osgb1000002038515043_5,906700406190,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
272920,BLPU_906700406201_TopographicArea_osgb1000002038515043_5,906700406201,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
272921,BLPU_906700406269_TopographicArea_osgb1000002038515128_5,906700406269,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
272923,BLPU_906700406288_TopographicArea_osgb1000002038515128_5,906700406288,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
272924,BLPU_906700406319_TopographicArea_osgb1000002038515128_5,906700406319,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
272925,BLPU_906700406339_TopographicArea_osgb1000002038515128_5,906700406339,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
274517,BLPU_906700356435_TopographicArea_osgb1000040412199_5,906700356435,,20200226000000,osgb1000040412199,11,20150507000000,Version information is correct
275075,BLPU_906700365887_TopographicArea_osgb1000040410595_5,906700365887,,20200226000000,osgb1000040410595,13,20180910000000,Version information is correct
276299,BLPU_906700326201_TopographicArea_osgb1000040410595_5,906700326201,,20201102000000,osgb1000040410595,13,20180910000000,Version information is correct
276398,BLPU_906700327947_TopographicArea_osgb1000040410595_5,906700327947,,20200226000000,osgb1000040410595,13,20180910000000,Version information is correct
276746,BLPU_906700333665_TopographicArea_osgb1000040412156_5,906700333665,,20160210000000,osgb1000040412156,7,20080210000000,Version information is correct
320622,BLPU_906700005924_TopographicArea_osgb1000040412199_5,906700005924,,20200226000000,osgb1000040412199,11,20150507000000,Version information is correct
320634,BLPU_906700006027_TopographicArea_osgb1000040410595_5,906700006027,,20200226000000,osgb1000040410595,13,20180910000000,Version information is correct
335800,BLPU_906700053912_TopographicArea_osgb1000040412169_5,906700053912,,20200226000000,osgb1000040412169,6,20080210000000,Version information is correct
335806,BLPU_906700054011_TopographicArea_osgb1000002038487482_5,906700054011,,20160506000000,osgb1000002038487482,14,20080210000000,Version information is correct
335807,BLPU_906700054029_TopographicArea_osgb1000040410590_5,906700054029,,20160210000000,osgb1000040410590,3,20040224000000,Version information is correct
335808,BLPU_906700054034_TopographicArea_osgb1000040410591_5,906700054034,,20160210000000,osgb1000040410591,4,20150201000000,Version information is correct
335809,BLPU_906700054035_TopographicArea_osgb1000040410591_5,906700054035,,20160210000000,osgb1000040410591,4,20150201000000,Version information is correct
335810,BLPU_906700054038_TopographicArea_osgb1000040410591_5,906700054038,,20160210000000,osgb1000040410591,4,20150201000000,Version information is correct
335856,BLPU_906700054793_TopographicArea_osgb1000040410552_5,906700054793,,20200226000000,osgb1000040410552,5,20050928000000,Version information is correct
346898,BLPU_906700083255_TopographicArea_osgb1000002038515043_5,906700083255,,20170326000000,osgb1000002038515043,8,20150624000000,Version information is correct
346899,BLPU_906700083257_TopographicArea_osgb1000002038515043_5,906700083257,,20170326000000,osgb1000002038515043,8,20150624000000,Version information is correct
346952,BLPU_906700084151_TopographicArea_osgb1000040412136_5,906700084151,,20190930000000,osgb1000040412136,12,20150624000000,Version information is correct
346953,BLPU_906700084161_TopographicArea_osgb1000040412147_5,906700084161,,20200226000000,osgb1000040412147,8,20090820000000,Version information is correct
346954,BLPU_906700084167_TopographicArea_osgb1000040412147_5,906700084167,,20200730000000,osgb1000040412147,8,20090820000000,Version information is correct
354034,BLPU_906700089673_TopographicArea_osgb1000002038515043_5,906700089673,,20170326000000,osgb1000002038515043,8,20150624000000,Version information is correct
354035,BLPU_906700089679_TopographicArea_osgb1000002038515043_5,906700089679,,20170326000000,osgb1000002038515043,8,20150624000000,Version information is correct
354036,BLPU_906700089685_TopographicArea_osgb1000002038515128_5,906700089685,,20170326000000,osgb1000002038515128,4,20080210000000,Version information is correct
354096,BLPU_906700090463_TopographicArea_osgb1000040412275_5,906700090463,,20160210000000,osgb1000040412275,11,20150624000000,Version information is correct
354106,BLPU_906700090572_TopographicArea_osgb1000040412275_5,906700090572,,20160210000000,osgb1000040412275,11,20150624000000,Version information is correct
354107,BLPU_906700090574_TopographicArea_osgb1000040412275_5,906700090574,,20160210000000,osgb1000040412275,11,20150624000000,Version information is correct
165534,BLPU_906700511925_TopographicArea_osgb1000040410595_5,906700511925,,20200226000000,osgb1000040410595,13,20180910000000,Version information is correct
167207,BLPU_906700346465_TopographicArea_osgb1000040412168_5,906700346465,,20160210000000,osgb1000040412168,6,20080210000000,Version information is correct
167715,BLPU_906700501477_TopographicArea_osgb1000040410591_5,906700501477,,20200226000000,osgb1000040410591,4,20150201000000,Version information is correct
167716,BLPU_906700501488_TopographicArea_osgb1000040410591_5,906700501488,,20200226000000,osgb1000040410591,4,20150201000000,Version information is correct
167717,BLPU_906700501493_TopographicArea_osgb1000040410591_5,906700501493,,20200226000000,osgb1000040410591,4,20150201000000,Version information is correct
167718,BLPU_906700501508_TopographicArea_osgb1000040410591_5,906700501508,,20200226000000,osgb1000040410591,4,20150201000000,Version information is correct
167719,BLPU_906700501528_TopographicArea_osgb1000040410591_5,906700501528,,20200226000000,osgb1000040410591,4,20150201000000,Version information is correct
167720,BLPU_906700501529_TopographicArea_osgb1000040410591_5,906700501529,,20200226000000,osgb1000040410591,4,20150201000000,Version information is correct
167886,BLPU_906700504335_TopographicArea_osgb1000040412157_5,906700504335,,20200226000000,osgb1000040412157,7,20080210000000,Version information is correct
168900,BLPU_906700439441_TopographicArea_osgb1000040412156_5,906700439441,,20161127000000,osgb1000040412156,7,20080210000000,Version information is correct
168901,BLPU_906700439454_TopographicArea_osgb1000040412156_5,906700439454,,20160210000000,osgb1000040412156,7,20080210000000,Version information is correct
168902,BLPU_906700439475_TopographicArea_osgb1000040412156_5,906700439475,,20160210000000,osgb1000040412156,7,20080210000000,Version information is correct
168903,BLPU_906700439487_TopographicArea_osgb1000040412156_5,906700439487,,20161127000000,osgb1000040412156,7,20080210000000,Version information is correct
168904,BLPU_906700439491_TopographicArea_osgb1000040412156_5,906700439491,,20160210000000,osgb1000040412156,7,20080210000000,Version information is correct
169009,BLPU_906700442405_TopographicArea_osgb1000002038515128_5,906700442405,,20161127000000,osgb1000002038515128,4,20080210000000,Version information is correct
169772,BLPU_906700419688_TopographicArea_osgb1000002038515128_5,906700419688,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
170538,BLPU_906700326199_TopographicArea_osgb1000040410595_5,906700326199,,20160210000000,osgb1000040410595,13,20180910000000,Version information is correct
170539,BLPU_906700326207_TopographicArea_osgb1000040410595_5,906700326207,,20210329000000,osgb1000040410595,13,20180910000000,Version information is correct
170699,BLPU_906700329186_TopographicArea_osgb1000040412275_5,906700329186,,20160210000000,osgb1000040412275,11,20150624000000,Version information is correct
172677,BLPU_906700406022_TopographicArea_osgb1000002038515043_5,906700406022,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
172680,BLPU_906700406182_TopographicArea_osgb1000002038515043_5,906700406182,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
172681,BLPU_906700406230_TopographicArea_osgb1000002038515128_5,906700406230,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
172682,BLPU_906700406241_TopographicArea_osgb1000002038515128_5,906700406241,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
172683,BLPU_906700406244_TopographicArea_osgb1000002038515128_5,906700406244,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
172684,BLPU_906700406246_TopographicArea_osgb1000002038515128_5,906700406246,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
172685,BLPU_906700406257_TopographicArea_osgb1000002038515128_5,906700406257,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
172687,BLPU_906700406290_TopographicArea_osgb1000002038515128_5,906700406290,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
172689,BLPU_906700406318_TopographicArea_osgb1000002038515128_5,906700406318,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
172690,BLPU_906700406338_TopographicArea_osgb1000002038515128_5,906700406338,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
177712,BLPU_906700383062_TopographicArea_osgb1000002038325841_5,906700383062,,20200226000000,osgb1000002038325841,2,20150201000000,Version information is correct
178580,BLPU_906700367117_TopographicArea_osgb1000040412174_5,906700367117,,20200226000000,osgb1000040412174,6,20080210000000,Version information is correct
178581,BLPU_906700367118_TopographicArea_osgb1000040412174_5,906700367118,,20200513000000,osgb1000040412174,6,20080210000000,Version information is correct
178749,BLPU_906700369583_TopographicArea_osgb1000002038515128_5,906700369583,,20160210000000,osgb1000002038515128,4,20080210000000,Version information is correct
178928,BLPU_906700372379_TopographicArea_osgb1000040412164_5,906700372379,,20160210000000,osgb1000040412164,6,20080210000000,Version information is correct
182549,BLPU_906700356437_TopographicArea_osgb1000040410595_5,906700356437,,20200226000000,osgb1000040410595,13,20180910000000,Version information is correct
212533,BLPU_906700006031_TopographicArea_osgb1000040410595_5,906700006031,,20200226000000,osgb1000040410595,13,20180910000000,Version information is correct
212534,BLPU_906700006032_TopographicArea_osgb1000040410595_5,906700006032,,20200921000000,osgb1000040410595,13,20180910000000,Version information is correct
212543,BLPU_906700006149_TopographicArea_osgb1000002038248922_5,906700006149,,20160210000000,osgb1000002038248922,6,20080210000000,Version information is correct
222419,BLPU_906700083248_TopographicArea_osgb1000040410573_5,906700083248,,20200226000000,osgb1000040410573,4,20131003000000,Version information is correct
222465,BLPU_906700084049_TopographicArea_osgb1000040412136_5,906700084049,,20160210000000,osgb1000040412136,12,20150624000000,Version information is correct
222471,BLPU_906700084166_TopographicArea_osgb1000040412147_5,906700084166,,20160210000000,osgb1000040412147,8,20090820000000,Version information is correct
222819,BLPU_906700089682_TopographicArea_osgb1000002038515128_5,906700089682,,20170326000000,osgb1000002038515128,4,20080210000000,Version information is correct
222828,BLPU_906700089938_TopographicArea_osgb1000040410589_5,906700089938,,20160210000000,osgb1000040410589,2,20011105000000,Version information is correct
222869,BLPU_906700090567_TopographicArea_osgb1000040412275_5,906700090567,,20160210000000,osgb1000040412275,11,20150624000000,Version information is correct
222870,BLPU_906700090570_TopographicArea_osgb1000040412275_5,906700090570,,20160210000000,osgb1000040412275,11,20150624000000,Version information is correct
222872,BLPU_906700090583_TopographicArea_osgb1000002038248922_5,906700090583,,20160210000000,osgb1000002038248922,6,20080210000000,Version information is correct
222873,BLPU_906700090585_TopographicArea_osgb1000002038248922_5,906700090585,,20160210000000,osgb1000002038248922,6,20080210000000,Version information is correct
228298,BLPU_906700053913_TopographicArea_osgb1000040412169_5,906700053913,,20200226000000,osgb1000040412169,6,20080210000000,Version information is correct
228306,BLPU_906700054010_TopographicArea_osgb1000040412169_5,906700054010,,20200203000000,osgb1000040412169,6,20080210000000,Version information is correct
228307,BLPU_906700054017_TopographicArea_osgb1000002038487482_5,906700054017,,20160506000000,osgb1000002038487482,14,20080210000000,Version information is correct
228310,BLPU_906700054031_TopographicArea_osgb1000002038487482_5,906700054031,,20160506000000,osgb1000002038487482,14,20080210000000,Version information is correct
228311,BLPU_906700054036_TopographicArea_osgb1000040410591_5,906700054036,,20160210000000,osgb1000040410591,4,20150201000000,Version information is correct
229830,BLPU_906700048726_TopographicArea_osgb1000040412156_5,906700048726,,20201006000000,osgb1000040412156,7,20080210000000,Version information is correct
256561,BLPU_906700439445_TopographicArea_osgb1000040412156_5,906700439445,,20161127000000,osgb1000040412156,7,20080210000000,Version information is correct
